Unnamed: 0,Tweets,Date,Source,Favourites,RTs,Username,id_str,in_reply_to_user_id,user_id,isRT,tco,Language,Month,Quarter,TweetsTokenized
541,transpleural agroan officinally shellback syncope homy nasologist paumari preclassic hectograph uncontrovertable turcism bindweed slaggy puist asperser asperser logopedics sememes unflirtatiousness developing scrutinisation ingest subgroup superinclusiveness sheetlet outcrows,,,,,,,,,,,,June,Q2,"['transpleural', 'agroan', 'officinally', 'shellback', 'syncope', 'homy', 'nasologist', 'paumari', 'preclassic', 'hectograph', 'uncontrovertable', 'turcism', 'bindweed', 'slaggy', 'puist', 'asperser', 'asperser', 'logopedics', 'sememes', 'unflirtatiousness', 'developing', 'scrutinisation', 'ingest', 'subgroup', 'superinclusiveness', 'sheetlet', 'outcrows']"
542,bedrolls outgasses hyperdactylia ramline unscholastic evangelicalism speerity stomachy stomachy phaethontidae bended sororates odorable mazzinist cephalocaudal enneahedral hygrogram houdan osteodystrophy fibropapilloma sportswoman carvel anbury majesticalness xenophontine,,,,,,,,,,,,June,Q2,"['bedrolls', 'outgasses', 'hyperdactylia', 'ramline', 'unscholastic', 'evangelicalism', 'speerity', 'stomachy', 'stomachy', 'phaethontidae', 'bended', 'sororates', 'odorable', 'mazzinist', 'cephalocaudal', 'enneahedral', 'hygrogram', 'houdan', 'osteodystrophy', 'fibropapilloma', 'sportswoman', 'carvel', 'anbury', 'majesticalness', 'xenophontine']"
543,antimatrimonialist unhypnotise achievement anoura caffiso globalism potherb emasculator regrab entosphere sphericist scrupulosities sunset rockbound nonhabitability batad thyreoitis spades ergotization sunset pinkness trill sunset lovehood spasmotoxin profilist subglabrous,,,,,,,,,,,,June,Q2,"['antimatrimonialist', 'unhypnotise', 'achievement', 'anoura', 'caffiso', 'globalism', 'potherb', 'emasculator', 'regrab', 'entosphere', 'sphericist', 'scrupulosities', 'sunset', 'rockbound', 'nonhabitability', 'batad', 'thyreoitis', 'spades', 'ergotization', 'sunset', 'pinkness', 'trill', 'sunset', 'lovehood', 'spasmotoxin', 'profilist', 'subglabrous']"
544,jollify shoebrush encephalomeric lyceums counterpotent anodize unindulgent isospondyli frangipanni bethreaten charlatan epigrammatically myxoedema rupee unconstitutionally frenuna counterpotent unterminableness tambouras playwrights transgressingly encephalomeric zygoses,,,,,,,,,,,,June,Q2,"['jollify', 'shoebrush', 'encephalomeric', 'lyceums', 'counterpotent', 'anodize', 'unindulgent', 'isospondyli', 'frangipanni', 'bethreaten', 'charlatan', 'epigrammatically', 'myxoedema', 'rupee', 'unconstitutionally', 'frenuna', 'counterpotent', 'unterminableness', 'tambouras', 'playwrights', 'transgressingly', 'encephalomeric', 'zygoses']"
545,topolatry disguisable literalities amphistomum v jural cogitabundity shedwise usurpment kubachi incogitance amphistomum lissotrichy archshepherd lidia gonadectomies unobjectionableness candlestand spittoons wahehe labilities reaffirming kubachi wahehe ectopistes witeless,,,,,,,,,,,,June,Q2,"['topolatry', 'disguisable', 'literalities', 'amphistomum', 'v', 'jural', 'cogitabundity', 'shedwise', 'usurpment', 'kubachi', 'incogitance', 'amphistomum', 'lissotrichy', 'archshepherd', 'lidia', 'gonadectomies', 'unobjectionableness', 'candlestand', 'spittoons', 'wahehe', 'labilities', 'reaffirming', 'kubachi', 'wahehe', 'ectopistes', 'witeless']"
546,nonchivalrousness redundant eluate miltos accouchements pragmatical alodia fenagling hallowedness megaric bodoni haulage commentators beaufet lipolytic polycarpon mumphead dakotas proponer nonsymptomatic drastically lipolytic nonprocreation skevish romanium christmasberry,,,,,,,,,,,,June,Q2,"['nonchivalrousness', 'redundant', 'eluate', 'miltos', 'accouchements', 'pragmatical', 'alodia', 'fenagling', 'hallowedness', 'megaric', 'bodoni', 'haulage', 'commentators', 'beaufet', 'lipolytic', 'polycarpon', 'mumphead', 'dakotas', 'proponer', 'nonsymptomatic', 'drastically', 'lipolytic', 'nonprocreation', 'skevish', 'romanium', 'christmasberry']"
547,overstayal dipodies costotrachelian exquire misrepresentations tridiagonal unpatriotic mollymawk mousily retempt unadjacent oversensible tholepins bioscientist anticarious muilla mousily actinometer uvularly sightscreen seimas seimas unubiquitousness astigmatism douping woodlots,,,,,,,,,,,,June,Q2,"['overstayal', 'dipodies', 'costotrachelian', 'exquire', 'misrepresentations', 'tridiagonal', 'unpatriotic', 'mollymawk', 'mousily', 'retempt', 'unadjacent', 'oversensible', 'tholepins', 'bioscientist', 'anticarious', 'muilla', 'mousily', 'actinometer', 'uvularly', 'sightscreen', 'seimas', 'seimas', 'unubiquitousness', 'astigmatism', 'douping', 'woodlots']"
548,quadruples gratin triagonal minimi undercaptain licensable nonautonomousness triagonal overproficiency de napping nonautonomousness scrubboard dyspnoic oneism jobbed pseudoscholastic skald pinwing avertedly eglantine novelry interminable nasethmoid succursal angelate mahua,,,,,,,,,,,,June,Q2,"['quadruples', 'gratin', 'triagonal', 'minimi', 'undercaptain', 'licensable', 'nonautonomousness', 'triagonal', 'overproficiency', 'de', 'napping', 'nonautonomousness', 'scrubboard', 'dyspnoic', 'oneism', 'jobbed', 'pseudoscholastic', 'skald', 'pinwing', 'avertedly', 'eglantine', 'novelry', 'interminable', 'nasethmoid', 'succursal', 'angelate', 'mahua']"
549,outarguing overcopious wegenerian customly guppy terser imbrocado eliot amphigonic bescrape sigmoidoscopy igraine roughhoused budding intervallum budding violational sigmoidoscopy knighting spelunks corometer catoptromantic terser plumbership anarchosyndicalist pericope slaveys,,,,,,,,,,,,June,Q2,"['outarguing', 'overcopious', 'wegenerian', 'customly', 'guppy', 'terser', 'imbrocado', 'eliot', 'amphigonic', 'bescrape', 'sigmoidoscopy', 'igraine', 'roughhoused', 'budding', 'intervallum', 'budding', 'violational', 'sigmoidoscopy', 'knighting', 'spelunks', 'corometer', 'catoptromantic', 'terser', 'plumbership', 'anarchosyndicalist', 'pericope', 'slaveys']"
550,aeraria dumky flaxiest tributarily mishanter brakiest pheophytin adverbialize discloak reglementation polliniferous senarian manhunter haligonian debarment suffusable presuspicious disimmure communal bradawls lactobacilli mycorrhizal kneads roubouh choplogic rumpot capsulized,,,,,,,,,,,,June,Q2,"['aeraria', 'dumky', 'flaxiest', 'tributarily', 'mishanter', 'brakiest', 'pheophytin', 'adverbialize', 'discloak', 'reglementation', 'polliniferous', 'senarian', 'manhunter', 'haligonian', 'debarment', 'suffusable', 'presuspicious', 'disimmure', 'communal', 'bradawls', 'lactobacilli', 'mycorrhizal', 'kneads', 'roubouh', 'choplogic', 'rumpot', 'capsulized']"
551,pseud fontes nonsubstantially frontways bioelectrical boder camshachle scandal nuncupate hydropathic lanitals devorative tribuna glumella saccharofarinaceous roughrider hematoglobulin nyctimene prognathy adventurish glottogony blowpipe pseud cons cavities quintuples teste paves,,,,,,,,,,,,June,Q2,"['pseud', 'fontes', 'nonsubstantially', 'frontways', 'bioelectrical', 'boder', 'camshachle', 'scandal', 'nuncupate', 'hydropathic', 'lanitals', 'devorative', 'tribuna', 'glumella', 'saccharofarinaceous', 'roughrider', 'hematoglobulin', 'nyctimene', 'prognathy', 'adventurish', 'glottogony', 'blowpipe', 'pseud', 'cons', 'cavities', 'quintuples', 'teste', 'paves']"
552,spyboat adipopectic autocab laodiceanism plotter essoins theriomorphic deozonization indubitableness cardiometer phalansteries archantiquary cardiometer kalpa amylometer populicide mousterian droners untalkative kevelhead untalkative acing squirts faggotry apetalousness mumsy,,,,,,,,,,,,June,Q2,"['spyboat', 'adipopectic', 'autocab', 'laodiceanism', 'plotter', 'essoins', 'theriomorphic', 'deozonization', 'indubitableness', 'cardiometer', 'phalansteries', 'archantiquary', 'cardiometer', 'kalpa', 'amylometer', 'populicide', 'mousterian', 'droners', 'untalkative', 'kevelhead', 'untalkative', 'acing', 'squirts', 'faggotry', 'apetalousness', 'mumsy']"
553,quinquennium kookiest clumping uncurled gaetulian enfranchised calcaneoscaphoid geodetics gnashes chinookan gaetulian sciamachy pamphleteers cytioderm phenoliolia gymnasium codeins porulous metallifacture rhyodacite chinookan stibine respring hawkwise skilfish lauras,,,,,,,,,,,,June,Q2,"['quinquennium', 'kookiest', 'clumping', 'uncurled', 'gaetulian', 'enfranchised', 'calcaneoscaphoid', 'geodetics', 'gnashes', 'chinookan', 'gaetulian', 'sciamachy', 'pamphleteers', 'cytioderm', 'phenoliolia', 'gymnasium', 'codeins', 'porulous', 'metallifacture', 'rhyodacite', 'chinookan', 'stibine', 'respring', 'hawkwise', 'skilfish', 'lauras']"
554,unitistic giddiest orthosymmetrically gaumless erosible tannhauser monatomicity sincereness cutters swobs paelignian monatomicity orthosymmetrically whiteblaze spleenwort thwartedly unslave disgown coptis polytungstic triradial iridiophore clupeodei wapokomo disgown clupeodei,,,,,,,,,,,,June,Q2,"['unitistic', 'giddiest', 'orthosymmetrically', 'gaumless', 'erosible', 'tannhauser', 'monatomicity', 'sincereness', 'cutters', 'swobs', 'paelignian', 'monatomicity', 'orthosymmetrically', 'whiteblaze', 'spleenwort', 'thwartedly', 'unslave', 'disgown', 'coptis', 'polytungstic', 'triradial', 'iridiophore', 'clupeodei', 'wapokomo', 'disgown', 'clupeodei']"
555,toluid caleches kermesses civism nondegenerate spermule stelleridean outclassing toluid cassock caleches melodiograph hang theogonical masting satsuma teopans daughterkin subrents milkwort limos polymnite emasculators undreaded adjurers worrying prosubmission hampers,,,,,,,,,,,,June,Q2,"['toluid', 'caleches', 'kermesses', 'civism', 'nondegenerate', 'spermule', 'stelleridean', 'outclassing', 'toluid', 'cassock', 'caleches', 'melodiograph', 'hang', 'theogonical', 'masting', 'satsuma', 'teopans', 'daughterkin', 'subrents', 'milkwort', 'limos', 'polymnite', 'emasculators', 'undreaded', 'adjurers', 'worrying', 'prosubmission', 'hampers']"
556,polities triticin spirographin pongidae pelasgikon contrariant nondyspeptically bestrows inapostate laggard statary milkeress platycephalism tubinarine sniping nurturable psychrometry impacability bestrows glaserite giraffidae justiciar hippopotamine anatripsis crown,,,,,,,,,,,,June,Q2,"['polities', 'triticin', 'spirographin', 'pongidae', 'pelasgikon', 'contrariant', 'nondyspeptically', 'bestrows', 'inapostate', 'laggard', 'statary', 'milkeress', 'platycephalism', 'tubinarine', 'sniping', 'nurturable', 'psychrometry', 'impacability', 'bestrows', 'glaserite', 'giraffidae', 'justiciar', 'hippopotamine', 'anatripsis', 'crown']"
557,silty befavour choree nonodorousness cucumiform lanthanide abduct chitins visitor saccharomycetales litigiousness taxometer lanthanide favoringly allegories colorcaster pseudohumanistic logicize lens gump otoscope bejumbles tophyperidrosis gatewayman hypocotylous rejudged,,,,,,,,,,,,June,Q2,"['silty', 'befavour', 'choree', 'nonodorousness', 'cucumiform', 'lanthanide', 'abduct', 'chitins', 'visitor', 'saccharomycetales', 'litigiousness', 'taxometer', 'lanthanide', 'favoringly', 'allegories', 'colorcaster', 'pseudohumanistic', 'logicize', 'lens', 'gump', 'otoscope', 'bejumbles', 'tophyperidrosis', 'gatewayman', 'hypocotylous', 'rejudged']"
558,predecide kilhig persecutional secularistic cynism atmocautery pristipomidae louster augitophyre brahminism bigeminum nonmotile bigeminum dorsiventrality sportscasts zootechny knived irreal unenforcedness principi hesperidium glisteringly nonviolable thiothrix stratigraphically,,,,,,,,,,,,June,Q2,"['predecide', 'kilhig', 'persecutional', 'secularistic', 'cynism', 'atmocautery', 'pristipomidae', 'louster', 'augitophyre', 'brahminism', 'bigeminum', 'nonmotile', 'bigeminum', 'dorsiventrality', 'sportscasts', 'zootechny', 'knived', 'irreal', 'unenforcedness', 'principi', 'hesperidium', 'glisteringly', 'nonviolable', 'thiothrix', 'stratigraphically']"
559,tetrahydroxy lemonade hypercalcemia interdigitally falda pseudospiritually misimagination antlion poltina samurais gormed subtrapezoidal overmost parameterize maranao xeroses packers inlapidatee yogis hypoaeolian acerb brock vitriolling hornfish wrackful melalgia vitriolling,,,,,,,,,,,,June,Q2,"['tetrahydroxy', 'lemonade', 'hypercalcemia', 'interdigitally', 'falda', 'pseudospiritually', 'misimagination', 'antlion', 'poltina', 'samurais', 'gormed', 'subtrapezoidal', 'overmost', 'parameterize', 'maranao', 'xeroses', 'packers', 'inlapidatee', 'yogis', 'hypoaeolian', 'acerb', 'brock', 'vitriolling', 'hornfish', 'wrackful', 'melalgia', 'vitriolling']"
560,gaminesses trachomatous leafier schriks autocratrix impingence heterolalia celtuce uncourageousness trachomatous unbuxom locomotivemen unipara fading oronoko superconduct stonied schriks uncarboned premeditative reimpregnating catti gib palindromist nandina beggarwoman,,,,,,,,,,,,June,Q2,"['gaminesses', 'trachomatous', 'leafier', 'schriks', 'autocratrix', 'impingence', 'heterolalia', 'celtuce', 'uncourageousness', 'trachomatous', 'unbuxom', 'locomotivemen', 'unipara', 'fading', 'oronoko', 'superconduct', 'stonied', 'schriks', 'uncarboned', 'premeditative', 'reimpregnating', 'catti', 'gib', 'palindromist', 'nandina', 'beggarwoman']"
561,apimania dandilly preinvestigated rescaled preinvestigated fixature mangana squeezability erratic flamless antarthritic monaster apimania fixature fixature rectilineal quillaia antiutilitarianism cherrying masterminds noninterpolation hyd unelectric chromoscopic unelectric,,,,,,,,,,,,June,Q2,"['apimania', 'dandilly', 'preinvestigated', 'rescaled', 'preinvestigated', 'fixature', 'mangana', 'squeezability', 'erratic', 'flamless', 'antarthritic', 'monaster', 'apimania', 'fixature', 'fixature', 'rectilineal', 'quillaia', 'antiutilitarianism', 'cherrying', 'masterminds', 'noninterpolation', 'hyd', 'unelectric', 'chromoscopic', 'unelectric']"
562,ottavas unctionless sprighted uncircumcision topdressing subangularities acyanopsia lurchline noncuspidated concernment grandisonian merely darbs electronic premeridian alcoholometer nonrecuperativeness chivage heelcap amyosthenia brushiest proexposure deticks steadying,,,,,,,,,,,,June,Q2,"['ottavas', 'unctionless', 'sprighted', 'uncircumcision', 'topdressing', 'subangularities', 'acyanopsia', 'lurchline', 'noncuspidated', 'concernment', 'grandisonian', 'merely', 'darbs', 'electronic', 'premeridian', 'alcoholometer', 'nonrecuperativeness', 'chivage', 'heelcap', 'amyosthenia', 'brushiest', 'proexposure', 'deticks', 'steadying']"
563,penancy overbooked abhorrency pomivorous overmastering mediacy greening pronationalistic outblooming hypersensitizing tarworks ceroxylon acceleratorh chymified dietetic ruralises laden favors yum mahzorim jawbreakingly thyreoadenitis ruralises gudgeoned past whanged fraud,,,,,,,,,,,,June,Q2,"['penancy', 'overbooked', 'abhorrency', 'pomivorous', 'overmastering', 'mediacy', 'greening', 'pronationalistic', 'outblooming', 'hypersensitizing', 'tarworks', 'ceroxylon', 'acceleratorh', 'chymified', 'dietetic', 'ruralises', 'laden', 'favors', 'yum', 'mahzorim', 'jawbreakingly', 'thyreoadenitis', 'ruralises', 'gudgeoned', 'past', 'whanged', 'fraud']"
564,granes beylical foliageous beylical tephroite sternite unmagistrate disannuls bowled traiking educible invasion hippocentauric overshirt heartiness timetaking hippocentauric deipnophobia cineangiography extrinsical vinosities keynoted bronchovesicular vitallium histology,,,,,,,,,,,,June,Q2,"['granes', 'beylical', 'foliageous', 'beylical', 'tephroite', 'sternite', 'unmagistrate', 'disannuls', 'bowled', 'traiking', 'educible', 'invasion', 'hippocentauric', 'overshirt', 'heartiness', 'timetaking', 'hippocentauric', 'deipnophobia', 'cineangiography', 'extrinsical', 'vinosities', 'keynoted', 'bronchovesicular', 'vitallium', 'histology']"
565,pedophilic scoped sclerodermite bathrobes velocipedal maneuvering wagati formating disappearances majuscules scepter moss anthropophobia flushest univalency malabar rupicolous entomologising rhomboidly swainmote buggyman raindrop housecoats gunwales reconfiscate gunwales,,,,,,,,,,,,June,Q2,"['pedophilic', 'scoped', 'sclerodermite', 'bathrobes', 'velocipedal', 'maneuvering', 'wagati', 'formating', 'disappearances', 'majuscules', 'scepter', 'moss', 'anthropophobia', 'flushest', 'univalency', 'malabar', 'rupicolous', 'entomologising', 'rhomboidly', 'swainmote', 'buggyman', 'raindrop', 'housecoats', 'gunwales', 'reconfiscate', 'gunwales']"
566,emanating detoxication engarland diplogenesis tyloses constituting cohusband hymens aspheterism palaeoethnology monopolise basirhinal tarwood mongers juristically familiarness engarland wireworker disarm tofus ensnarers heureka desertful unsourness pitticite mongers refilmed,,,,,,,,,,,,June,Q2,"['emanating', 'detoxication', 'engarland', 'diplogenesis', 'tyloses', 'constituting', 'cohusband', 'hymens', 'aspheterism', 'palaeoethnology', 'monopolise', 'basirhinal', 'tarwood', 'mongers', 'juristically', 'familiarness', 'engarland', 'wireworker', 'disarm', 'tofus', 'ensnarers', 'heureka', 'desertful', 'unsourness', 'pitticite', 'mongers', 'refilmed']"
